Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order Month
8449,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,2018-10
8452,CA-2015-131387,2015-04-28,2015-04-30,First Class,AI-10855,Arianne Irving,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,2015-04
8454,CA-2017-125087,2017-04-18,2017-04-23,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070.0,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.936,2017-04
8469,US-2017-164196,2017-11-11,2017-11-17,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Noblesville,Indiana,46060.0,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,2017-11
8478,CA-2016-145758,2016-10-30,2016-10-30,Same Day,BF-11020,Barry Französisch,Corporate,United States,New York City,New York,10024.0,East,TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,2016-10
8489,CA-2017-158841,2017-02-02,2017-02-04,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,2017-02
8553,CA-2015-140473,2015-05-30,2015-06-03,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Chicago,Illinois,60623.0,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.976,2015-05
8555,CA-2017-102092,2017-12-09,2017-12-11,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,2017-12
8563,CA-2017-123540,2017-04-02,2017-04-06,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,2017-04
8569,CA-2017-162390,2017-12-06,2017-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,2017-12
8573,CA-2015-121629,2015-11-28,2015-12-02,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041.0,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,2015-11
8578,CA-2018-146164,2018-12-22,2018-12-26,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901.0,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2018-12
8587,CA-2018-162015,2018-07-11,2018-07-18,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,2018-07
8633,CA-2017-107783,2017-07-28,2017-07-29,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,2017-07
8637,CA-2015-160094,2015-04-30,2015-05-02,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,826.0,2015-04
8641,US-2018-148551,2018-01-12,2018-01-16,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98,2018-01
8649,CA-2017-164574,2017-07-29,2017-08-03,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,2017-07
8661,CA-2018-124765,2018-11-25,2018-11-30,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Fort Lauderdale,Florida,33311.0,South,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92,2018-11
8663,CA-2016-131856,2016-05-12,2016-05-17,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041.0,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,619.152,2016-05
8674,CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,2018-02
8678,CA-2018-141705,2018-10-24,2018-10-26,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,76063.0,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517.405,2018-10
8681,CA-2017-143805,2017-12-01,2017-12-03,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223.0,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,2017-12
8700,CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211.0,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936,2018-06
8712,CA-2015-105648,2015-03-03,2015-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037.0,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,2015-03
8735,CA-2018-116988,2018-06-27,2018-06-29,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105.0,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,2018-06
8737,CA-2017-168774,2017-09-04,2017-09-09,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125.0,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,2017-09
8750,US-2016-163825,2016-06-16,2016-06-19,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376,2016-06
8761,CA-2017-159891,2017-01-31,2017-02-06,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,2017-01
8772,CA-2018-115882,2018-09-14,2018-09-17,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604.0,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.784,2018-09
8777,CA-2017-102813,2017-07-02,2017-07-03,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340.0,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,2017-07
8782,CA-2016-133585,2016-03-01,2016-03-04,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070.0,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,2016-03
8784,CA-2017-116911,2017-09-15,2017-09-20,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39,2017-09
8789,CA-2018-126914,2018-06-15,2018-06-19,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110.0,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,2018-06
8792,CA-2018-162075,2018-03-18,2018-03-24,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041.0,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537.544,2018-03
8795,CA-2015-162992,2015-12-19,2015-12-21,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8,2015-12
8799,US-2017-150140,2017-04-06,2017-04-10,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,0.0,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,2017-04
8800,CA-2015-116666,2015-05-08,2015-05-10,First Class,KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,2015-05
8821,CA-2018-100622,2018-11-03,2018-11-07,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984,2018-11
8833,CA-2016-153423,2016-06-22,2016-06-27,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,14609.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2016-06
8855,US-2016-115343,2016-09-22,2016-09-25,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,2016-09
8859,CA-2018-135909,2018-10-13,2018-10-20,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823.0,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96,2018-10
8869,CA-2017-158260,2017-11-04,2017-11-08,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037.0,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.4,2017-11
8872,CA-2018-101805,2018-12-01,2018-12-06,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105.0,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,2018-12
8889,CA-2018-103968,2018-12-01,2018-12-07,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Stockton,California,95207.0,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,2018-12
8891,CA-2017-147256,2017-10-17,2017-10-21,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203.0,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,2017-10
8893,CA-2016-111038,2016-12-01,2016-12-06,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,92037.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,2016-12
8915,US-2017-144057,2017-05-09,2017-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.656,2017-05
8925,CA-2017-168032,2017-01-30,2017-02-03,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107.0,Central,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1439.968,2017-01
8927,CA-2017-168032,2017-01-30,2017-02-03,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107.0,Central,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,626.1,2017-01
8929,US-2016-168704,2016-04-13,2016-04-17,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340.0,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,2016-04
8936,CA-2018-130036,2018-08-27,2018-08-27,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1119.888,2018-08
8950,CA-2018-150910,2018-12-22,2018-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301.0,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,2018-12
8961,CA-2018-150266,2018-11-25,2018-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070.0,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,2018-11
8965,CA-2017-157280,2017-11-05,2017-11-07,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464.0,South,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,2017-11
8991,US-2016-128587,2016-12-24,2016-12-30,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807.0,Central,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93,2016-12
8994,CA-2018-159100,2018-10-16,2018-10-21,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401.0,South,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,2018-10
9034,CA-2015-152268,2015-09-02,2015-09-07,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701.0,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2015-09
9040,CA-2017-117121,2017-12-17,2017-12-21,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,2017-12
9057,CA-2016-160227,2016-11-02,2016-11-04,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011.0,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322,2016-11
9060,CA-2017-132304,2017-06-14,2017-06-18,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103.0,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,2017-06
9075,CA-2015-136336,2015-04-21,2015-04-26,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,2015-04
9101,CA-2018-152933,2018-10-12,2018-10-16,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081.0,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.88,2018-10
9115,CA-2017-135461,2017-02-07,2017-02-10,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049.0,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,2017-02
9118,CA-2018-153045,2018-01-19,2018-01-24,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,2018-01
9134,CA-2016-157805,2016-08-31,2016-09-04,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,92037.0,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,555.96,2016-08
9144,US-2018-166688,2018-05-20,2018-05-26,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115.0,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1123.128,2018-05
9149,US-2017-165505,2017-01-23,2017-01-27,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,0.0,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,1564.29,2017-01
9163,CA-2017-160108,2017-12-08,2017-12-12,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703.0,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,680.01,2017-12
9166,CA-2017-100300,2017-06-24,2017-06-26,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037.0,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,4476.8,2017-06
9173,US-2017-155768,2017-12-01,2017-12-01,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030.0,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,2017-12
9180,CA-2018-156776,2018-08-07,2018-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683.0,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88,2018-08
9187,CA-2018-156776,2018-08-07,2018-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683.0,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,2018-08
9190,US-2016-130512,2016-08-21,2016-08-25,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103.0,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",663.072,2016-08
9198,CA-2015-103310,2015-05-10,2015-05-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432.0,2015-05
9222,CA-2018-103212,2018-10-13,2018-10-14,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506.0,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,2018-10
9232,CA-2015-148383,2015-12-27,2015-12-31,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,2015-12
9235,CA-2017-126732,2017-09-02,2017-09-06,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036.0,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,2017-09
9237,CA-2017-126732,2017-09-02,2017-09-06,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036.0,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,2017-09
9250,CA-2017-127761,2017-11-10,2017-11-14,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,881.93,2017-11
9271,US-2018-102183,2018-08-21,2018-08-28,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,2018-08
9273,CA-2017-100510,2017-05-12,2017-05-17,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,2017-05
9274,CA-2018-146983,2018-09-02,2018-09-06,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,2018-09
9289,US-2018-165456,2018-11-30,2018-12-03,First Class,TB-21625,Trudy Brown,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,2018-11
